NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
CHINA MENGNIU DAIRY,KYG210961051,,,,,,,15.52,23.39,60.41,56.19,30.42,63.12,61.68,60.19,63.35,103.42,102.91,64.99,85.12,136.68,140.41,182.82,286.29,275.03,223.81,110.73
CK HUTCHISON HOLDINGS,KYG217651051,3492.7,7291.33,7303.74,5122.01,3566.34,5673.25,5680.92,6577.15,8739.93,10090.98,5792.06,8051.78,12059.15,9899.0,12073.04,11367.37,16382.57,18413.12,18304.31,20733.84,16562.93,15547.43,12394.43,13442.92,12284.07,11232.63
AAC TECHNOLOGIES HDG.,KYG2953R1149,,,,,,,,23.12,29.21,26.86,10.23,54.16,88.64,92.3,134.05,158.09,240.09,237.29,400.03,680.57,233.4,301.93,218.03,123.31,105.28,92.94
ENN ENERGY HOLDINGS,KYG3066L1014,,,,24.69,21.84,39.79,43.45,56.66,70.56,134.85,68.68,170.85,247.58,255.21,399.81,532.15,458.96,367.72,428.37,633.17,852.93,969.75,1542.35,1490.29,1394.78,739.04
FIH MOBILE,KYG3472Y1017,,,,,,,13.08,43.36,77.64,44.82,10.15,26.72,18.92,17.53,10.45,12.63,12.1,9.99,9.95,8.85,3.58,5.37,4.89,4.91,3.7,2.0
HERBALIFE,KYG4412G1010,,,,,,,110.73,241.44,261.48,276.04,148.91,281.3,500.75,894.24,555.36,1066.71,520.57,715.88,905.94,1313.43,1823.98,1300.07,1712.96,1343.01,534.41,369.95
KINGBOARD HOLDINGS,KYG525621408,9.47,25.91,33.03,54.3,62.97,120.54,190.4,243.83,356.2,373.07,142.09,339.22,498.32,314.22,295.79,259.51,191.33,181.64,458.97,665.48,511.7,435.25,698.95,866.62,767.1,388.39
LEE & MAN PAPER MNFG.,KYG5427W1309,,,,,,19.3,16.63,28.02,53.31,57.0,12.41,60.69,69.31,45.99,72.5,70.5,59.12,67.53,108.85,135.95,113.34,98.58,131.67,106.97,68.65,45.24
LIFESTYLE INTL.HDG. DEAD - DELIST.21/12/22,KYG548561284,,,,,,,18.26,20.84,35.29,62.61,21.6,45.9,68.18,64.8,72.61,56.43,61.33,41.13,51.09,57.66,65.64,46.97,32.07,25.69,,
LI NING,KYG5496K1242,,,,,,,19.37,41.34,82.45,133.92,62.18,139.0,90.69,53.75,29.11,42.8,22.95,26.3,40.12,43.79,74.76,168.67,390.83,616.99,562.95,147.09
LONKING HOLDINGS,KYG5636C1078,,,,,,,,20.05,104.72,112.6,39.22,94.0,183.57,136.08,88.88,67.18,66.79,45.39,101.18,161.24,139.43,119.51,168.66,165.38,114.56,107.39
PARKSON RETAIL GROUP,KYG693701156,,,,,,,,21.69,47.09,78.92,37.02,67.62,73.63,57.05,32.51,14.85,11.28,6.32,6.17,6.61,5.14,4.08,1.86,1.38,1.17,0.94
SEMICON.MNFG.INTL.,KYG8020E1199,,,,,,,8.7,6.61,5.64,3.37,1.3,3.28,3.22,2.19,2.45,4.17,3.65,3.58,5.83,5.13,3.79,9.03,12.72,9.85,9.0,7.3
SHUI ON LAND,KYG811511131,,,,,,,,,14.49,17.5,4.63,9.3,10.2,7.52,10.68,7.46,5.77,6.11,5.53,8.17,7.49,6.51,4.88,5.09,5.13,3.84
SOHO CHINA,KYG826001003,,,,,,,,,,8.86,3.84,5.35,9.45,8.21,10.74,10.95,10.24,7.67,10.11,15.1,11.57,10.78,8.46,6.41,5.3,2.39
TENCENT HOLDINGS,KYG875721634,,,,,,,15.29,31.8,93.82,147.77,146.2,442.47,650.23,591.3,878.64,1699.21,2180.38,2331.05,3351.83,6731.99,5633.89,6609.87,12094.21,8106.45,6767.5,5260.83
TINGYI CYMN.ISLE.HLDG.,KYG8878S1030,5.65,3.59,6.93,9.95,18.16,21.4,17.23,52.05,85.7,121.13,93.14,191.04,207.9,247.84,254.94,226.84,225.53,99.9,106.54,180.38,132.47,184.79,205.64,245.73,213.73,135.73
WANT WANT CHINA HOLDINGS,KYG9431R1039,,,,,,,,,,,13.68,23.77,30.89,36.6,54.85,53.04,47.39,29.13,30.08,36.87,37.45,39.78,36.65,52.01,36.29,33.03
JOHN KEELLS HOLDINGS,LK0092N00003,44.55,51.07,28.94,40.77,61.41,125.58,154.28,175.19,291.56,203.59,101.76,301.2,536.76,400.38,506.0,510.97,464.45,396.49,399.32,435.34,391.39,407.18,380.04,366.85,188.64,281.94
DIALOG AXIATA,LK0348N00009,,,,,,,,1.22,1.72,1.42,0.38,0.53,0.89,0.54,0.66,0.69,0.88,0.7,0.72,0.93,0.62,0.78,0.77,0.68,0.38,0.42
ROYAL CARIBBEAN GROUP,LR0008862868,412.57,538.3,354.02,219.11,187.96,546.4,653.18,593.04,575.79,534.01,105.58,362.63,662.12,450.67,528.97,758.32,1153.41,1077.74,1504.68,2073.4,1909.47,1888.25,1233.86,1412.78,1275.75,2058.67
MILLICOM INTL.CELU.,LU0038705702,139.36,342.55,123.94,40.43,6.17,109.14,121.41,232.83,396.27,569.3,235.45,414.12,602.07,667.07,640.6,711.46,516.52,339.95,404.02,603.83,534.18,432.1,346.32,258.48,201.48,194.92
RTL GROUP,LU0061462528,,112.8,148.93,63.77,46.09,116.03,126.8,162.15,196.26,208.56,64.2,127.51,193.27,202.7,207.16,308.91,257.28,226.09,216.61,253.76,170.79,163.33,204.23,222.55,206.65,179.99
SUBSEA 7,LU0075646355,12.19,20.57,24.0,11.51,2.18,4.19,12.11,21.19,34.24,30.55,11.37,27.49,44.42,39.16,46.34,35.22,20.08,13.06,28.87,32.01,24.59,23.51,22.67,17.47,28.1,30.9
SES FDR (LUX),LU0088087324,85.02,110.45,100.15,70.63,33.62,70.22,86.86,130.47,128.67,181.33,144.13,181.28,217.98,216.59,285.21,334.44,382.93,274.82,215.4,178.52,258.61,176.58,113.1,114.54,117.87,102.54
ARCELORMITTAL,LU1598757687,26.81,56.03,14.05,6.23,9.38,26.2,139.05,131.43,180.37,251.62,112.54,151.87,161.69,99.85,77.49,81.74,48.23,19.24,50.27,72.57,49.11,38.74,48.45,70.65,64.95,60.99
STE NATIONALE DE SIDERURGIE,MA0000010019,26.76,19.61,15.64,15.71,23.81,43.72,40.77,80.79,190.09,239.14,205.18,178.09,145.07,154.89,59.66,86.97,86.05,31.39,31.65,71.31,33.04,21.35,35.21,67.08,51.38,66.53
CIMENT DU MAROC,MA0000010506,20.86,15.6,12.23,12.44,16.4,32.27,29.95,42.82,70.05,75.69,41.54,50.03,66.39,61.61,41.24,56.29,67.42,72.17,90.12,124.5,123.02,132.04,152.02,177.8,112.36,158.18
ITISSALAT AL MAGHRIB STE,MA0000011488,,,,,,,14.79,22.15,25.86,39.87,31.79,36.22,39.94,39.17,32.18,31.5,37.78,35.63,45.97,51.93,54.22,53.28,61.71,57.44,37.96,36.6
BANQUE POPULAIRE,MA0000011884,,,,,,,12.52,15.88,39.99,51.63,49.36,54.14,94.95,86.6,83.92,88.14,95.86,88.71,122.67,133.21,122.59,123.96,128.93,146.9,103.08,143.79
LAFARGEHOLCIM MAROC,MA0000012320,21.63,16.1,14.24,11.25,14.96,33.5,36.64,54.67,83.87,156.94,99.16,122.24,162.01,145.88,115.98,136.1,186.39,162.7,277.41,254.4,201.48,245.11,234.37,319.5,182.52,280.21
GOLDEN AGRI-RESOURCES,MU0117U00026,,25.43,7.42,5.82,7.44,17.04,27.43,22.77,94.44,256.01,83.07,156.43,250.76,277.82,238.3,194.67,162.56,132.83,147.23,140.49,96.01,80.55,73.33,112.94,117.18,124.65
AMERICA MOVIL B,MX01AM050019,,,10.31,9.28,6.96,16.43,28.27,16.57,23.23,29.11,15.76,22.27,28.96,12.35,12.52,10.68,10.92,7.13,6.11,9.08,8.03,8.36,6.84,9.23,9.65,9.24
GRUPO ELEKTRA,MX01EL000003,15.97,33.42,34.7,24.25,13.75,37.82,60.34,72.22,104.57,166.04,177.78,376.5,309.19,674.24,342.82,225.77,274.04,141.35,100.13,272.94,423.48,577.76,538.25,514.08,416.42,547.58
DESARROLLADORA HOMEX,MX01HO000007,,,,,,,16.65,16.86,31.78,26.65,10.68,14.23,15.57,10.58,6.7,1.06,0.63,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0
WALMART DE MEXICO 'V',MX01WA000038,658.14,1317.07,1356.1,1757.31,1315.9,1967.97,2148.79,3638.17,5669.99,4430.25,2721.54,5580.22,7745.04,8547.42,8862.18,6169.69,6085.87,7529.99,5667.79,7732.49,8519.59,10151.05,10508.05,12437.2,13952.86,15973.29
ALFA 'A',MXP000511016,1142.95,1929.81,695.96,828.26,813.09,2122.51,3312.8,3500.55,4458.43,3830.74,1125.5,4391.62,8188.62,9510.68,16552.52,19559.57,14120.75,12557.3,9429.82,9272.7,9645.9,5730.96,6251.71,7317.46,7525.86,9893.76
CEMEX CPO,MXP225611567,17.58,33.8,30.43,39.38,29.13,48.5,67.12,113.86,135.96,94.8,33.73,38.56,40.73,36.91,48.2,61.65,49.48,26.24,47.34,44.35,27.97,23.91,37.23,34.73,30.21,50.63
FOMENTO ECONOMICO MEXICANO,MXP320321310,433.91,874.9,556.37,749.94,616.23,876.09,1107.43,1557.69,2613.45,2334.46,1747.25,2541.1,3377.38,4716.35,7090.23,5989.74,5762.01,6022.34,5207.46,6486.08,6514.68,6629.49,5013.17,5510.95,6190.73,10711.16
GRUPO FINANCIERO INBURSA SRIES 'O',MXP370641013,43.01,110.48,93.92,100.11,56.0,95.72,159.08,172.26,204.66,253.7,249.48,351.03,489.02,465.23,631.89,568.5,655.42,401.55,359.84,449.46,380.18,321.44,287.78,446.91,642.5,946.2
GPO FINANCE BANORTE,MXP370711014,10.48,16.86,20.05,28.15,29.63,50.89,87.77,142.03,230.21,220.47,81.02,205.33,260.38,241.18,403.01,388.9,326.65,300.86,302.34,410.17,377.34,435.02,401.54,474.05,622.57,930.88
GRUPO MEXICO 'B',MXP370841019,20.75,47.24,28.46,13.6,10.13,32.8,50.38,83.98,128.28,186.98,75.82,230.92,471.78,395.67,474.44,416.61,394.81,252.35,417.88,460.94,342.4,420.32,694.11,726.14,791.24,1001.28
GRUPO CARSO SERIES A1,MXP461181085,133.25,223.96,128.15,180.71,110.65,211.01,282.17,400.04,572.87,609.04,376.12,541.37,1155.05,1273.45,1983.92,2207.53,1908.67,1664.99,1783.97,1621.13,1751.2,1607.33,1245.05,1286.53,2417.26,4356.81
GRUPO BIMBO 'A',MXP495211262,945.66,771.6,623.3,1057.57,681.23,1012.77,1578.39,1859.48,2671.67,2979.87,1852.43,3535.21,4453.41,5155.83,5573.64,5839.09,5881.36,6128.85,5117.65,5544.31,4483.35,4092.43,4595.48,7167.59,11518.23,11387.86
GRUPO TELEVISA,MXP4987V1378,13.21,35.59,25.53,22.12,12.57,21.78,33.42,45.21,65.06,48.09,33.67,45.65,63.19,52.48,73.67,77.69,87.67,66.23,60.07,53.27,34.02,29.21,22.99,29.35,16.19,9.26
INDUST PENOLES,MXP554091415,46.9,45.73,13.53,26.93,37.6,75.68,95.12,128.03,191.8,463.9,218.62,469.08,900.06,1374.16,1422.29,678.4,608.88,303.43,776.76,678.81,433.62,349.95,542.82,367.59,465.1,459.74
KIMBERLY-CLARK DE MEXICO 'A',MXP606941179,709.74,771.39,685.33,781.52,642.32,819.6,1076.04,1280.32,1665.53,1558.7,1422.76,1930.87,2804.94,2838.89,4229.47,3732.84,3266.38,3814.0,3023.04,3332.14,3267.67,4046.26,3596.69,3113.88,4383.73,5585.21
ORGANIZACION SORIANA,MXP8728U1671,144.43,215.2,129.9,136.51,83.11,134.28,176.64,237.09,439.49,397.42,252.74,377.79,500.13,415.17,589.9,432.19,376.66,338.69,316.2,325.9,211.76,202.15,147.2,184.01,259.99,348.61
AMMB HOLDINGS,MYL1015OO006,67.68,389.98,192.18,227.86,198.47,306.08,321.13,268.78,384.55,464.26,255.21,565.43,917.46,853.69,928.36,1028.42,862.36,527.73,536.02,619.02,622.62,548.47,490.09,472.3,575.01,589.66
CIMB GROUP HOLDINGS,MYL1023OO000,54.85,298.8,210.78,213.14,154.86,226.79,244.45,311.83,600.01,699.25,412.94,819.95,1300.46,1123.91,1140.75,1081.32,864.34,532.83,632.27,1065.94,847.63,800.93,635.51,863.29,934.76,991.55
HONG LEONG FINL.GP.,MYL1082OO006,62.62,215.62,163.92,191.33,231.72,326.82,290.39,296.42,455.02,429.26,378.68,682.93,933.62,1276.84,1469.49,1617.16,1683.27,1228.0,1272.06,1813.29,1899.86,1677.79,1717.24,1836.06,1821.45,1509.68
MALAYAN BANKING,MYL1155OO000,89.75,308.74,269.73,243.65,227.26,307.93,388.38,399.27,554.12,578.23,306.69,451.21,704.98,722.67,817.22,876.75,792.77,688.95,656.01,971.58,941.47,876.27,878.98,981.32,1055.34,1098.14
PUBLIC BANK,MYL1295OO004,56.06,154.54,133.49,128.81,148.48,257.27,350.29,348.4,543.27,797.99,613.07,911.18,1245.23,1336.56,1548.46,1789.12,1753.81,1522.39,1602.64,2033.35,2271.77,1702.05,1989.77,2079.26,2083.01,2055.22
BURSA MALAYSIA,MYL1818OO003,,,,,,,,48.44,147.53,191.55,69.63,113.52,145.8,129.89,118.57,141.31,148.4,135.58,137.28,204.43,207.06,168.72,284.59,204.32,218.51,227.79
BATU KAWAN,MYL1899OO003,386.73,565.24,489.56,615.62,729.03,890.17,950.3,1340.95,2192.04,3590.89,2653.36,3488.8,6753.71,8088.03,7910.36,8049.64,7278.83,6145.01,6636.87,7702.06,6653.66,6647.82,7494.1,9714.69,9698.47,8215.57
IOI CORPORATION,MYL1961OO001,100.23,153.45,152.68,330.13,430.22,582.19,719.09,1101.16,1811.3,3761.52,1764.08,2568.91,3403.94,3343.37,2955.27,2999.14,3417.12,2959.83,2751.16,3214.2,3202.52,3106.84,3031.28,2732.37,2733.27,2654.7
GENTING PLANTATIONS,MYL2291OO002,45.02,75.3,52.7,72.42,79.28,108.28,105.36,166.58,345.67,667.94,304.81,478.03,770.93,868.57,761.06,910.45,886.0,799.63,782.97,793.05,815.9,815.72,770.74,532.33,504.39,485.44
KUALA LUMPUR KEPONG,MYL2445OO004,114.36,153.57,144.0,172.59,204.47,209.48,229.65,332.58,683.28,1227.06,698.16,1151.98,1861.78,2117.44,1811.57,1936.48,1810.28,1639.19,1644.24,1918.05,1839.74,1788.51,1806.98,1678.09,1711.92,1659.23
GENTING,MYL3182OO002,127.29,351.2,211.61,265.35,306.43,350.53,423.92,523.18,973.79,1021.15,445.43,881.51,1621.38,1663.63,1425.2,1461.89,1201.85,931.16,921.56,1154.15,894.22,688.09,568.71,601.64,688.68,631.19
IJM CORPORATION,MYL3336OO004,124.85,269.36,239.87,340.77,389.81,401.35,449.8,547.13,1133.84,1084.2,516.08,891.59,1591.9,1486.84,1233.31,1332.0,1580.4,1366.51,1314.65,1227.95,827.32,975.27,693.08,665.78,726.63,960.42
BERJAYA CORPORATION,MYL3395OO000,43.08,119.57,45.1,26.8,19.61,18.3,15.03,19.29,42.66,198.05,77.92,200.62,218.75,194.94,101.65,95.19,73.32,61.9,60.52,55.64,46.71,38.6,31.26,40.53,50.1,47.21
FRASER & NEAVE HOLDINGS,MYL3689OO006,69.38,80.47,71.74,90.22,85.03,108.71,142.95,185.83,249.35,298.24,322.58,420.52,699.81,857.85,883.26,853.76,862.66,738.18,903.48,1325.96,1459.48,1438.05,1365.9,1076.32,1160.19,1190.86
MISC BHD.,MYL3816OO005,56.43,88.65,100.84,95.34,110.96,181.0,248.16,318.39,352.19,390.52,324.92,345.75,417.19,311.1,266.15,285.96,345.29,328.3,284.67,324.05,316.44,381.22,306.3,354.34,373.07,357.57
PPB GROUP,MYL4065OO008,313.45,550.14,482.03,564.7,729.3,1327.26,1412.4,1795.31,2659.05,5744.28,5044.44,8688.33,11595.17,12027.66,8355.31,10088.28,9044.48,8603.91,8395.83,10271.78,12552.37,12877.0,13357.93,11505.88,12475.62,9745.81
BRIT.AMER.TOB.(MALAYSIA),MYL4162OO003,336.28,626.17,819.82,856.07,954.67,1269.04,1463.29,1442.25,1773.13,1966.5,1942.42,2022.37,2705.34,3005.4,3559.31,3684.22,4051.04,2976.48,2334.84,1980.56,2385.33,808.76,964.63,944.7,1016.1,708.71
SIME DARBY,MYL4197OO009,79.61,149.31,148.21,158.63,172.47,189.25,228.57,238.87,358.22,703.38,321.37,513.89,657.7,695.58,689.36,644.7,665.35,483.81,532.79,641.18,502.38,516.56,545.88,561.42,610.51,610.22
HENGYUAN REFINING COMPANY,MYL4324OO009,103.52,178.41,153.14,152.63,142.59,201.9,435.34,544.63,672.88,825.52,603.43,810.5,959.44,921.32,790.54,602.87,456.17,255.2,200.64,972.23,360.53,251.15,403.63,304.32,270.07,201.13
UMW HOLDINGS DEAD - DELIST.19/02/24,MYL4588OO009,262.57,846.27,466.03,782.32,829.05,1063.12,971.95,1231.59,2219.53,3625.44,2685.04,3291.58,4535.32,4546.23,8136.21,7578.58,6845.75,3614.3,2847.34,4256.94,3616.24,2512.3,1818.54,1864.9,2265.44,2857.33
YTL CORPORATION,MYL4677OO000,417.33,943.0,656.63,654.7,494.05,583.89,815.77,802.86,1307.65,1564.16,1325.84,1476.02,1873.51,1745.38,1953.41,1858.12,2055.25,1628.02,1613.99,1837.05,1451.02,1231.72,898.91,778.6,813.52,2939.19
NESTLE (MALAYSIA),MYL4707OO005,48.36,94.86,97.24,98.83,109.59,122.4,142.8,162.04,172.43,210.34,216.91,285.58,464.63,590.96,632.49,685.03,728.48,658.37,652.63,1155.43,1463.77,1422.45,1400.77,1347.45,1353.84,1116.18
GENTING MALAYSIA,MYL4715OO008,43.97,178.44,90.04,103.7,136.25,134.71,142.81,183.71,261.1,332.68,174.96,231.88,332.13,403.33,371.51,405.64,380.75,362.32,380.35,479.68,291.65,276.91,252.29,279.28,292.1,277.82
TELEKOM MALAYSIA,MYL4863OO006,42.27,113.38,87.43,68.17,56.59,68.35,81.04,77.83,93.97,122.1,124.17,183.0,265.8,394.71,460.92,465.49,574.82,480.57,420.14,491.64,234.51,308.15,534.14,429.82,433.28,459.61
MALAYSIA AIRPORTS HDG.,MYL5014OO005,,29.71,15.3,23.96,15.52,17.02,17.06,21.47,26.24,40.84,25.14,63.06,97.76,95.26,91.17,129.57,108.79,85.09,87.53,139.88,116.88,103.32,79.43,85.29,101.78,103.94
MAYBULK,MYL5077OO002,,,,,,59.71,55.53,53.03,90.19,161.62,113.07,146.98,155.08,138.24,79.38,105.95,73.77,26.79,31.92,35.74,27.34,21.44,21.8,23.68,20.5,16.53
CAPITAL A,MYL5099OO006,,,,,,,33.27,32.91,32.1,36.25,19.25,27.58,65.61,86.93,62.88,55.65,63.08,27.48,49.29,93.84,82.03,51.54,29.6,21.98,27.43,24.11
KLCC PROPERTY HOLDINGS STAPLED UNITS,MYL5235SS008,,,,,,,32.29,36.35,62.5,74.15,58.01,69.94,87.05,86.82,166.27,153.97,177.49,164.94,178.15,207.35,212.5,220.49,206.16,191.75,218.41,214.67
TENAGA NASIONAL,MYL5347OO009,14.58,38.45,41.36,34.52,31.35,31.22,35.13,38.41,59.11,49.42,28.46,41.46,47.27,46.79,54.32,87.63,106.23,82.27,80.2,112.31,94.34,91.77,76.8,76.24,79.32,86.47
GAMUDA,MYL5398OO002,97.45,356.13,256.39,340.49,396.93,432.19,394.61,266.3,655.86,996.39,366.9,560.72,948.51,988.7,944.13,1069.02,1203.6,953.13,989.89,1154.42,637.95,943.93,814.93,656.57,1010.97,1235.15
PARKSON HOLDINGS,MYL5657OO001,4.45,9.89,4.16,3.64,2.23,3.14,6.28,3.6,8.17,16.72,6.57,10.94,13.88,14.5,11.96,6.83,6.13,2.31,1.49,1.37,0.65,0.52,0.38,0.48,0.41,0.6
PETRONAS DAGANGAN,MYL5681OO001,11.86,20.23,14.58,21.77,31.65,41.01,48.27,50.63,78.31,137.93,117.53,149.59,257.1,413.66,519.24,679.57,404.39,473.03,425.26,522.98,548.7,478.08,438.25,452.22,497.09,456.68
HONG LEONG BANK,MYL5819OO007,5.93,21.92,24.82,30.03,34.81,43.69,46.14,45.14,66.15,66.94,56.42,93.7,126.16,166.2,207.45,196.72,191.65,159.89,155.92,247.44,282.58,219.99,247.91,280.46,286.63,253.95
PETRONAS GAS,MYL6033OO004,19.33,27.79,25.36,24.43,27.45,28.21,28.61,37.9,42.58,55.62,49.0,53.56,72.68,110.2,123.97,148.69,140.14,123.31,109.27,109.4,111.32,102.94,112.76,121.08,122.75,121.97
CELCOMDIGI,MYL6947OO005,10.38,46.03,40.28,29.41,14.45,22.25,38.04,50.76,128.07,234.41,200.17,241.17,336.11,575.96,703.66,697.76,892.95,617.83,612.98,684.9,652.89,640.44,580.04,596.83,656.94,614.75
KNM GROUP,MYL7164OO006,,,,,,67.57,152.55,240.86,986.53,2821.62,508.64,1027.96,1051.14,415.64,165.13,219.21,207.35,128.41,90.89,66.83,23.7,76.85,51.62,40.7,17.16,20.28
SP SETIA,MYL8664OO004,23.95,139.52,89.43,105.87,108.64,173.62,212.74,196.91,407.63,551.63,331.76,439.55,830.18,799.28,639.15,545.17,682.4,499.59,583.3,683.7,575.05,290.97,204.0,279.31,140.89,170.63
HEINEKEN HOLDING,NL0000008977,2873.98,2312.58,2861.17,2511.47,2292.6,3163.36,3582.81,3756.86,5111.6,5674.15,3188.52,5044.2,5807.39,5541.58,8161.13,8239.81,9383.65,10908.5,10590.8,14983.96,13325.6,15045.96,14667.84,13971.98,13194.84,14080.72
KPN KON,NL0000009082,413.55,1032.2,244.53,85.6,123.4,151.48,182.58,202.31,317.25,411.99,326.91,393.18,428.87,313.4,133.74,193.4,170.34,209.5,170.05,210.01,206.77,192.35,240.81,269.49,268.67,299.47
HEINEKEN,NL0000009165,3179.97,3004.64,3543.47,2979.35,2572.26,3138.37,3423.67,3390.38,5161.15,5297.16,3035.0,4976.22,5554.44,5427.4,8050.1,7255.44,8774.27,10045.91,9450.58,13031.09,11369.98,13672.33,14137.31,14021.69,12960.81,13807.34
PHILIPS ELTN.KONINKLIJKE,NL0000009538,1367.06,3058.11,2500.86,1933.6,1205.68,2395.33,2085.84,2575.4,3101.59,3111.76,1737.05,2570.22,2873.95,2008.86,3069.23,3681.41,3052.78,2844.77,3341.09,4487.88,4648.37,5986.57,7168.32,4359.54,2320.45,2856.0
STMICROELECTRONICS,NL0000226223,502.6,2218.03,1369.92,984.56,574.81,887.13,556.85,598.62,641.67,393.74,197.52,286.81,457.04,259.79,335.57,344.39,380.21,262.32,676.12,1077.78,759.58,1458.6,1991.21,2200.79,2402.74,2168.33
AIRBUS,NL0000235190,,,123.38,66.92,63.28,145.09,202.65,266.13,233.29,163.83,129.61,140.78,207.01,264.1,355.12,544.37,424.04,475.0,542.4,892.77,945.71,1267.91,951.69,1095.05,1031.5,1411.87
WERELDHAVE,NL0000289213,404.64,350.46,465.17,465.14,556.59,879.12,1223.1,1286.86,1836.7,1399.9,1096.78,1404.91,1637.26,1389.83,1327.83,1632.98,1754.94,1448.31,1288.84,1255.83,1070.12,639.3,554.36,639.08,663.78,673.57
BAM GROEP KON.,NL0000337319,2289.94,2248.31,3213.99,3637.46,3099.31,7859.35,13700.22,23205.1,28289.87,24335.8,13071.3,14650.31,12861.59,9349.04,8536.39,11455.63,7312.83,12012.99,11021.46,10659.75,7965.58,6623.17,5283.72,8924.52,5904.31,7022.15
SBM OFFSHORE,NL0000360618,1280.73,1171.86,1705.28,1764.45,1706.0,1845.31,2490.38,3877.45,6106.57,4953.48,2334.14,3309.46,4701.9,3563.18,2906.42,3240.14,2187.3,2820.74,3105.35,3574.7,3426.3,3607.43,4031.2,3982.86,3690.03,3412.31
RANDSTAD,NL0000379121,1579.07,1055.42,536.58,368.33,250.19,883.3,1266.05,1685.64,2262.69,1104.33,778.21,1607.54,1971.17,1346.77,1470.84,2466.17,2122.86,2073.3,2414.54,2947.64,2266.58,2832.17,3197.56,3618.12,3680.36,3423.23
WOLTERS KLUWER,NL0000395903,17312.91,12642.54,8889.82,7895.93,5994.75,7170.11,7561.87,9565.11,13630.79,12308.37,8734.88,10090.62,12204.52,10136.27,11722.35,17144.24,18613.78,21337.3,25527.52,33253.75,42742.93,53463.26,58463.57,72599.63,78644.43,111231.0
ARCADIS,NL0006237562,112.26,115.05,136.19,142.37,151.99,216.13,356.69,682.28,1353.61,1171.3,748.62,1391.85,1572.64,1347.96,1824.35,2721.55,2351.49,1105.54,1076.23,1765.23,1094.87,1921.1,3193.63,3914.73,3957.74,4938.91
KONINKLIJKE VOPAK,NL0009432491,,86.05,82.65,73.45,63.73,110.4,135.15,198.95,325.67,290.1,239.51,491.61,652.65,763.24,944.85,806.97,827.83,658.42,654.93,666.99,800.62,891.06,867.62,614.45,558.71,583.44
ASML HOLDING,NL0010273215,1052.88,3144.78,1727.7,1377.95,522.23,1418.46,1202.67,1601.48,1829.67,1713.0,1287.51,2221.2,3193.78,3302.21,5365.02,6309.53,7489.21,6544.06,9188.06,14450.5,13837.48,23624.26,43171.55,51425.58,52892.07,73483.53
CORBION NV C,NL0010583399,9951.66,7495.16,9658.33,7794.83,8644.81,9229.12,13003.35,12984.06,17144.93,12602.49,6204.96,14577.88,18572.85,11885.57,13683.93,14240.41,12066.88,15270.72,18990.38,24581.2,22818.64,27878.03,52226.2,34621.05,32806.1,16904.02
KONINKLIJKE AHOLD DELHAIZE,NL0011794037,6644.83,3835.45,5234.3,4172.36,2058.11,1752.71,1853.01,1718.48,2193.15,2586.23,2502.32,2710.4,2992.2,3186.03,3402.13,4351.6,4741.61,5713.88,5812.68,6114.13,7656.11,7423.47,8859.91,10666.58,9847.78,9699.32
ING GROEP,NL0011821202,940.78,881.53,1257.6,805.95,525.45,987.4,1155.81,1510.69,1981.08,1398.26,419.1,547.36,777.47,619.83,581.84,879.67,807.04,766.56,1014.23,1363.5,938.1,941.14,758.42,1311.99,1249.64,1282.84
AKZO NOBEL,NL0013267909,1556.9,1588.06,1969.82,1698.18,1023.91,1737.46,1879.53,2438.59,3080.61,3454.52,2050.8,3128.63,3563.08,3177.34,4065.25,4827.42,4548.24,4056.22,4550.84,6612.5,6334.37,7731.11,8522.47,8473.46,6414.31,6617.33
TOM TOM,NL0013332471,,,,,,,,186.31,226.14,281.08,30.9,47.68,67.63,30.5,32.84,46.8,43.92,65.5,59.38,63.01,54.26,70.8,62.42,55.46,48.37,51.15
STELLANTIS,NL00150001Q9,5849.48,5637.69,4958.03,2693.56,1741.0,1645.03,1673.1,2150.97,4883.59,4632.45,1356.64,2582.38,5232.81,3311.63,3190.93,5416.75,7479.29,5471.63,8555.25,19248.98,12616.98,12883.45,17697.39,21127.98,19691.24,31013.15
FUGRO C,NL00150003E1,169.51,383.18,433.16,341.24,289.75,417.77,714.14,1209.21,1631.5,2170.88,1024.05,2089.82,3160.26,2735.27,2303.89,2245.76,982.6,687.65,683.18,688.72,454.82,466.94,309.06,245.3,389.46,531.65
FERROVIAL,NL0015001FS8,,56.81,62.26,84.72,122.42,169.39,284.53,364.86,493.65,286.22,141.48,201.6,275.57,299.49,397.72,539.02,592.17,625.79,555.75,688.77,738.01,1091.16,911.3,969.69,1068.21,1417.05
DAVIDE CAMPARI MILANO,NL0015435975,,,,79.26,100.21,156.49,210.63,268.78,363.74,303.08,206.41,357.4,483.47,530.85,590.23,641.15,543.02,664.47,821.72,1244.51,1474.35,1640.75,1944.65,2086.58,1833.87,1763.72
SCHIBSTED A,NO0003028904,51.0,78.62,52.33,37.55,35.49,73.43,119.79,119.48,187.49,123.46,35.13,118.27,178.22,174.29,239.12,364.4,410.59,354.13,330.96,371.01,440.4,533.86,677.31,516.95,367.88,527.14
